"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 28 16:34:12 GMT 2023","Mon Aug 28 16:34:17 GMT 2023","5437","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 16:33:42 GMT 2023","Mon Aug 28 16:33:48 GMT 2023","5830","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Mon Aug 28 16:32:45 GMT 2023","Mon Aug 28 16:32:56 GMT 2023","10894","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 16:36:23 GMT 2023","Mon Aug 28 16:36:52 GMT 2023","29472","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 16:32:57 GMT 2023","Mon Aug 28 16:33:09 GMT 2023","11602","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 16:36:52 GMT 2023","Mon Aug 28 16:37:20 GMT 2023","27968","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 16:34:42 GMT 2023","Mon Aug 28 16:35:21 GMT 2023","39534","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Mon Aug 28 16:34:23 GMT 2023","Mon Aug 28 16:34:27 GMT 2023","4712","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 16:34:17 GMT 2023","Mon Aug 28 16:34:22 GMT 2023","4968","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 16:33:09 GMT 2023","Mon Aug 28 16:33:21 GMT 2023","11744","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 16:33:34 GMT 2023","Mon Aug 28 16:33:40 GMT 2023","6311","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Mon Aug 28 16:34:35 GMT 2023","Mon Aug 28 16:34:42 GMT 2023","6393","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Mon Aug 28 16:33:48 GMT 2023","Mon Aug 28 16:33:58 GMT 2023","10014","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Mon Aug 28 16:35:58 GMT 2023","Mon Aug 28 16:36:22 GMT 2023","24354","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 16:34:30 GMT 2023","Mon Aug 28 16:34:35 GMT 2023","5611","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Mon Aug 28 16:33:24 GMT 2023","Mon Aug 28 16:33:33 GMT 2023","9180","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
