"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Sep 04 17:45:44 GMT 2023","Mon Sep 04 17:46:12 GMT 2023","27721","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Sep 04 17:41:14 GMT 2023","Mon Sep 04 17:41:41 GMT 2023","26824","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Mon Sep 04 17:42:22 GMT 2023","Mon Sep 04 17:43:55 GMT 2023","93206","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Mon Sep 04 17:50:00 GMT 2023","Mon Sep 04 17:50:32 GMT 2023","32051","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Sep 04 17:46:12 GMT 2023","Mon Sep 04 17:46:55 GMT 2023","42986","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Sep 04 17:44:30 GMT 2023","Mon Sep 04 17:45:00 GMT 2023","29308","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Mon Sep 04 17:39:47 GMT 2023","Mon Sep 04 17:40:37 GMT 2023","49550","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Mon Sep 04 17:46:55 GMT 2023","Mon Sep 04 17:47:31 GMT 2023","35703","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Sep 04 17:47:32 GMT 2023","Mon Sep 04 17:48:09 GMT 2023","36593","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Mon Sep 04 17:48:09 GMT 2023","Mon Sep 04 17:48:37 GMT 2023","28620","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Mon Sep 04 17:41:44 GMT 2023","Mon Sep 04 17:42:22 GMT 2023","38212","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Mon Sep 04 17:50:32 GMT 2023","Mon Sep 04 17:51:15 GMT 2023","43173","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Sep 04 17:40:37 GMT 2023","Mon Sep 04 17:41:14 GMT 2023","36404","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Mon Sep 04 17:48:37 GMT 2023","Mon Sep 04 17:49:21 GMT 2023","43130","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Mon Sep 04 17:49:23 GMT 2023","Mon Sep 04 17:50:00 GMT 2023","36429","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Sep 04 17:45:00 GMT 2023","Mon Sep 04 17:45:43 GMT 2023","43078","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] fr, fr","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
