"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Nov 27 16:36:20 GMT 2023","Mon Nov 27 16:36:20 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"passed","Mon Nov 27 16:46:25 GMT 2023","Mon Nov 27 16:46:54 GMT 2023","28891","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Nov 27 16:36:19 GMT 2023","Mon Nov 27 16:36:19 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountAuth","TC_11-02-07_08 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"skipped","Mon Nov 27 16:30:22 GMT 2023","Mon Nov 27 16:30:22 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"passed","Mon Nov 27 16:45:27 GMT 2023","Mon Nov 27 16:45:56 GMT 2023","29228","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Nov 27 16:53:26 GMT 2023","Mon Nov 27 16:53:50 GMT 2023","23977","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Nov 27 16:36:46 GMT 2023","Mon Nov 27 16:37:12 GMT 2023","25376","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Mon Nov 27 16:36:20 GMT 2023","Mon Nov 27 16:36:20 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Mon Nov 27 16:49:03 GMT 2023","Mon Nov 27 16:49:49 GMT 2023","46392","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Nov 27 16:36:21 GMT 2023","Mon Nov 27 16:36:46 GMT 2023","25474","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Mon Nov 27 16:46:55 GMT 2023","Mon Nov 27 16:46:55 GMT 2023","0","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Mon Nov 27 16:30:22 GMT 2023","Mon Nov 27 16:30:22 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"passed","Mon Nov 27 16:45:56 GMT 2023","Mon Nov 27 16:46:25 GMT 2023","28960","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Mon Nov 27 16:55:24 GMT 2023","Mon Nov 27 16:55:59 GMT 2023","34892","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Nov 27 16:36:20 GMT 2023","Mon Nov 27 16:36:20 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnAuth","TC_11-02-07_09 (UnAuth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Mon Nov 27 16:39:22 GMT 2023","Mon Nov 27 16:39:22 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnReg","TC_11-02-07_10 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Practice for free]"
"passed","Mon Nov 27 16:52:32 GMT 2023","Mon Nov 27 16:53:02 GMT 2023","29440","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Nov 27 16:53:50 GMT 2023","Mon Nov 27 16:54:14 GMT 2023","23841","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Nov 27 16:39:22 GMT 2023","Mon Nov 27 16:39:22 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnAuth","TC_11-02-07_10 (UnAuth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"passed","Mon Nov 27 16:50:45 GMT 2023","Mon Nov 27 16:51:29 GMT 2023","43922","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Nov 27 16:43:16 GMT 2023","Mon Nov 27 16:43:40 GMT 2023","24180","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Nov 27 16:39:22 GMT 2023","Mon Nov 27 16:39:22 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnAuth","TC_11-02-07_10 (UnAuth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Mon Nov 27 16:36:20 GMT 2023","Mon Nov 27 16:36:20 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"passed","Mon Nov 27 16:53:02 GMT 2023","Mon Nov 27 16:53:26 GMT 2023","24568","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Nov 27 16:36:20 GMT 2023","Mon Nov 27 16:36:20 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnReg","TC_11-02-07_09 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"failed","Mon Nov 27 16:44:16 GMT 2023","Mon Nov 27 16:44:51 GMT 2023","35388","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Mon Nov 27 16:30:22 GMT 2023","Mon Nov 27 16:30:22 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"passed","Mon Nov 27 16:39:50 GMT 2023","Mon Nov 27 16:40:14 GMT 2023","24789","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Mon Nov 27 16:36:19 GMT 2023","Mon Nov 27 16:36:19 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnAuth","TC_11-02-07_08 (UnAuth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"skipped","Mon Nov 27 16:30:22 GMT 2023","Mon Nov 27 16:30:22 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountUnReg","TC_11-02-07_07 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"broken","Mon Nov 27 16:47:39 GMT 2023","Mon Nov 27 16:48:29 GMT 2023","50129","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Nov 27 16:51:31 GMT 2023","Mon Nov 27 16:52:02 GMT 2023","31428","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Mon Nov 27 16:36:19 GMT 2023","Mon Nov 27 16:36:19 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnReg","TC_11-02-07_08 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [CFree demo account]"
