"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 28 18:36:35 GMT 2023","Mon Aug 28 18:37:23 GMT 2023","48115","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Mon Aug 28 18:35:26 GMT 2023","Mon Aug 28 18:36:02 GMT 2023","35322","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 18:39:02 GMT 2023","Mon Aug 28 18:39:39 GMT 2023","37674","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Mon Aug 28 18:36:02 GMT 2023","Mon Aug 28 18:36:32 GMT 2023","29845","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 18:34:36 GMT 2023","Mon Aug 28 18:35:26 GMT 2023","49848","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 18:42:54 GMT 2023","Mon Aug 28 18:43:29 GMT 2023","34225","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Mon Aug 28 18:41:00 GMT 2023","Mon Aug 28 18:41:46 GMT 2023","45670","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 28 18:42:15 GMT 2023","Mon Aug 28 18:42:53 GMT 2023","37995","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"failed","Mon Aug 28 18:43:56 GMT 2023","Mon Aug 28 18:44:36 GMT 2023","39844","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Aug 28 18:40:28 GMT 2023","Mon Aug 28 18:40:58 GMT 2023","30650","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Mon Aug 28 18:39:47 GMT 2023","Mon Aug 28 18:40:28 GMT 2023","40821","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Aug 28 18:43:29 GMT 2023","Mon Aug 28 18:43:56 GMT 2023","27268","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 18:39:41 GMT 2023","Mon Aug 28 18:39:47 GMT 2023","5978","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Aug 28 18:37:23 GMT 2023","Mon Aug 28 18:38:34 GMT 2023","70899","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Mon Aug 28 18:41:46 GMT 2023","Mon Aug 28 18:42:15 GMT 2023","29175","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 28 18:38:35 GMT 2023","Mon Aug 28 18:39:01 GMT 2023","26070","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
