"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 25 18:58:56 GMT 2023","Sat Nov 25 18:59:21 GMT 2023","25527","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Sat Nov 25 18:55:32 GMT 2023","Sat Nov 25 18:55:32 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountUnReg","TC_11-02-07_07 (UnReg) [2] it, de","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"passed","Sat Nov 25 19:11:31 GMT 2023","Sat Nov 25 19:11:55 GMT 2023","24024","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Nov 25 18:58:54 GMT 2023","Sat Nov 25 18:58:54 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnReg","TC_11-02-07_09 (UnReg) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"broken","Sat Nov 25 19:06:00 GMT 2023","Sat Nov 25 19:06:00 GMT 2023","85","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth)","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sat Nov 25 19:01:47 GMT 2023","Sat Nov 25 19:02:22 GMT 2023","34568","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Nov 25 19:00:56 GMT 2023","Sat Nov 25 19:00:56 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnAuth","TC_11-02-07_10 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"passed","Sat Nov 25 18:58:18 GMT 2023","Sat Nov 25 18:58:52 GMT 2023","33988","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [2] it, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Nov 25 18:55:33 GMT 2023","Sat Nov 25 18:55:33 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"broken","Sat Nov 25 19:08:47 GMT 2023","Sat Nov 25 19:09:43 GMT 2023","55684","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
