"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 28 18:27:43 GMT 2023","Mon Aug 28 18:27:48 GMT 2023","5561","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Aug 28 18:25:17 GMT 2023","Mon Aug 28 18:26:40 GMT 2023","83004","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 28 18:22:43 GMT 2023","Mon Aug 28 18:23:11 GMT 2023","27659","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 18:23:51 GMT 2023","Mon Aug 28 18:23:58 GMT 2023","6428","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 18:27:36 GMT 2023","Mon Aug 28 18:27:43 GMT 2023","7042","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 18:21:15 GMT 2023","Mon Aug 28 18:21:22 GMT 2023","6598","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 18:27:02 GMT 2023","Mon Aug 28 18:27:36 GMT 2023","33550","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Mon Aug 28 18:23:59 GMT 2023","Mon Aug 28 18:24:57 GMT 2023","57122","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 28 18:21:24 GMT 2023","Mon Aug 28 18:22:00 GMT 2023","36529","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Mon Aug 28 18:20:24 GMT 2023","Mon Aug 28 18:20:36 GMT 2023","12063","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 18:22:08 GMT 2023","Mon Aug 28 18:22:35 GMT 2023","26843","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Mon Aug 28 18:24:57 GMT 2023","Mon Aug 28 18:25:17 GMT 2023","20110","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 28 18:20:36 GMT 2023","Mon Aug 28 18:21:15 GMT 2023","39017","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 18:22:00 GMT 2023","Mon Aug 28 18:22:06 GMT 2023","6056","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Mon Aug 28 18:23:11 GMT 2023","Mon Aug 28 18:23:51 GMT 2023","40428","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 18:22:35 GMT 2023","Mon Aug 28 18:22:41 GMT 2023","6124","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
