"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 10 11:50:42 GMT 2023","Sun Sep 10 11:50:42 GMT 2023","169","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Sun Sep 10 11:50:46 GMT 2023","Sun Sep 10 11:50:47 GMT 2023","178","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Sep 10 11:50:45 GMT 2023","Sun Sep 10 11:50:45 GMT 2023","102","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Sep 10 11:50:47 GMT 2023","Sun Sep 10 11:50:47 GMT 2023","146","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Sep 10 11:50:39 GMT 2023","Sun Sep 10 11:50:39 GMT 2023","224","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Sep 10 11:50:38 GMT 2023","Sun Sep 10 11:50:38 GMT 2023","266","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Sep 10 11:50:47 GMT 2023","Sun Sep 10 11:50:47 GMT 2023","135","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Sep 10 11:50:42 GMT 2023","Sun Sep 10 11:50:42 GMT 2023","144","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Sun Sep 10 11:50:44 GMT 2023","Sun Sep 10 11:50:44 GMT 2023","134","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Sun Sep 10 11:50:45 GMT 2023","Sun Sep 10 11:50:45 GMT 2023","177","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Sep 10 11:50:43 GMT 2023","Sun Sep 10 11:50:44 GMT 2023","161","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Sun Sep 10 11:50:39 GMT 2023","Sun Sep 10 11:50:39 GMT 2023","288","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Sep 10 11:50:41 GMT 2023","Sun Sep 10 11:50:41 GMT 2023","187","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Sun Sep 10 11:50:41 GMT 2023","Sun Sep 10 11:50:41 GMT 2023","132","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Sun Sep 10 11:50:45 GMT 2023","Sun Sep 10 11:50:45 GMT 2023","133","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Sep 10 11:50:44 GMT 2023","Sun Sep 10 11:50:44 GMT 2023","120","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] zh, tw","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
