"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 06 17:51:19 GMT 2023","Wed Sep 06 17:52:27 GMT 2023","68010","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Wed Sep 06 17:50:11 GMT 2023","Wed Sep 06 17:51:18 GMT 2023","67871","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Wed Sep 06 17:52:40 GMT 2023","Wed Sep 06 17:53:32 GMT 2023","51950","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Sep 06 17:48:39 GMT 2023","Wed Sep 06 17:49:05 GMT 2023","25329","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Wed Sep 06 17:45:30 GMT 2023","Wed Sep 06 17:46:21 GMT 2023","51019","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Sep 06 17:53:32 GMT 2023","Wed Sep 06 17:54:04 GMT 2023","32348","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Sep 06 17:48:00 GMT 2023","Wed Sep 06 17:48:37 GMT 2023","37540","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Wed Sep 06 17:54:04 GMT 2023","Wed Sep 06 17:54:47 GMT 2023","43374","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Sep 06 17:47:00 GMT 2023","Wed Sep 06 17:47:33 GMT 2023","32268","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Sep 06 17:49:43 GMT 2023","Wed Sep 06 17:50:10 GMT 2023","26859","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Sep 06 17:49:05 GMT 2023","Wed Sep 06 17:49:42 GMT 2023","36873","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"failed","Wed Sep 06 17:55:47 GMT 2023","Wed Sep 06 17:56:24 GMT 2023","36907","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Sep 06 17:47:34 GMT 2023","Wed Sep 06 17:48:00 GMT 2023","25492","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Wed Sep 06 17:46:22 GMT 2023","Wed Sep 06 17:47:00 GMT 2023","38422","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Sep 06 17:54:49 GMT 2023","Wed Sep 06 17:55:21 GMT 2023","31535","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Sep 06 17:55:21 GMT 2023","Wed Sep 06 17:55:47 GMT 2023","25878","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] es, es","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
