"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 15 16:41:35 GMT 2023","Tue Aug 15 16:42:02 GMT 2023","27157","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Tue Aug 15 16:42:03 GMT 2023","Tue Aug 15 16:42:38 GMT 2023","35701","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Tue Aug 15 16:40:30 GMT 2023","Tue Aug 15 16:40:57 GMT 2023","26950","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Tue Aug 15 16:42:38 GMT 2023","Tue Aug 15 16:43:09 GMT 2023","30534","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Tue Aug 15 16:43:43 GMT 2023","Tue Aug 15 16:44:09 GMT 2023","25905","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Tue Aug 15 16:39:57 GMT 2023","Tue Aug 15 16:40:28 GMT 2023","31960","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Tue Aug 15 16:39:23 GMT 2023","Tue Aug 15 16:39:57 GMT 2023","33679","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Tue Aug 15 16:40:57 GMT 2023","Tue Aug 15 16:41:34 GMT 2023","36513","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Tue Aug 15 16:38:49 GMT 2023","Tue Aug 15 16:38:49 GMT 2023","0","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","startTradingUnReg","TC_11-02-07_06 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Tue Aug 15 16:43:10 GMT 2023","Tue Aug 15 16:43:43 GMT 2023","32335","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
