"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 03 21:36:36 GMT 2023","Sun Sep 03 21:37:02 GMT 2023","25900","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Sun Sep 03 21:45:11 GMT 2023","Sun Sep 03 21:45:47 GMT 2023","35074","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sun Sep 03 21:39:33 GMT 2023","Sun Sep 03 21:40:29 GMT 2023","55919","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sun Sep 03 21:37:40 GMT 2023","Sun Sep 03 21:38:06 GMT 2023","26080","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Sun Sep 03 21:37:02 GMT 2023","Sun Sep 03 21:37:38 GMT 2023","36035","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Sun Sep 03 21:40:29 GMT 2023","Sun Sep 03 21:41:32 GMT 2023","62857","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sun Sep 03 21:36:04 GMT 2023","Sun Sep 03 21:36:35 GMT 2023","30620","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sun Sep 03 21:41:32 GMT 2023","Sun Sep 03 21:42:03 GMT 2023","30999","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sun Sep 03 21:38:06 GMT 2023","Sun Sep 03 21:39:04 GMT 2023","57996","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Sun Sep 03 21:34:31 GMT 2023","Sun Sep 03 21:35:28 GMT 2023","57230","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"failed","Sun Sep 03 21:43:11 GMT 2023","Sun Sep 03 21:44:12 GMT 2023","60923","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sun Sep 03 21:44:13 GMT 2023","Sun Sep 03 21:44:45 GMT 2023","31950","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sun Sep 03 21:44:45 GMT 2023","Sun Sep 03 21:45:11 GMT 2023","26188","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sun Sep 03 21:42:41 GMT 2023","Sun Sep 03 21:43:11 GMT 2023","30350","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"failed","Sun Sep 03 21:42:05 GMT 2023","Sun Sep 03 21:42:40 GMT 2023","34934","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sun Sep 03 21:35:29 GMT 2023","Sun Sep 03 21:36:04 GMT 2023","35298","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
