"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Aug 24 17:47:30 GMT 2023","Thu Aug 24 17:47:39 GMT 2023","8225","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Thu Aug 24 17:48:10 GMT 2023","Thu Aug 24 17:48:15 GMT 2023","4963","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Thu Aug 24 17:48:47 GMT 2023","Thu Aug 24 17:48:51 GMT 2023","4850","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Thu Aug 24 17:47:47 GMT 2023","Thu Aug 24 17:47:54 GMT 2023","6741","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Thu Aug 24 17:48:57 GMT 2023","Thu Aug 24 17:49:02 GMT 2023","4934","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Thu Aug 24 17:48:39 GMT 2023","Thu Aug 24 17:48:44 GMT 2023","4953","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Thu Aug 24 17:48:34 GMT 2023","Thu Aug 24 17:48:39 GMT 2023","5296","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Thu Aug 24 17:47:19 GMT 2023","Thu Aug 24 17:47:30 GMT 2023","11074","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Thu Aug 24 17:47:07 GMT 2023","Thu Aug 24 17:47:19 GMT 2023","11641","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Thu Aug 24 17:48:03 GMT 2023","Thu Aug 24 17:48:08 GMT 2023","5111","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Thu Aug 24 17:48:21 GMT 2023","Thu Aug 24 17:48:26 GMT 2023","4884","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Thu Aug 24 17:47:42 GMT 2023","Thu Aug 24 17:47:47 GMT 2023","5068","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Thu Aug 24 17:48:28 GMT 2023","Thu Aug 24 17:48:33 GMT 2023","5184","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Thu Aug 24 17:48:51 GMT 2023","Thu Aug 24 17:48:57 GMT 2023","5531","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Thu Aug 24 17:47:56 GMT 2023","Thu Aug 24 17:48:03 GMT 2023","6320","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Thu Aug 24 17:48:15 GMT 2023","Thu Aug 24 17:48:21 GMT 2023","5392","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
