"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","","StartTradingTest",""
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","","LogInTest",""
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","","TradeOnWidgetTest",""
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","","CreateVerifyYourAccountTest",""
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","","TryDemoTest",""
"broken","Sat Sep 16 11:55:09 GMT 2023","Sat Sep 16 11:55:09 GMT 2023","0","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","","SignUpTest",""
