"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 23 18:17:15 GMT 2023","Wed Aug 23 18:17:56 GMT 2023","40728","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Aug 23 18:08:32 GMT 2023","Wed Aug 23 18:09:23 GMT 2023","51538","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"failed","Wed Aug 23 18:16:05 GMT 2023","Wed Aug 23 18:16:45 GMT 2023","40258","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Aug 23 18:11:03 GMT 2023","Wed Aug 23 18:11:53 GMT 2023","50155","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Wed Aug 23 18:13:06 GMT 2023","Wed Aug 23 18:13:34 GMT 2023","27516","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Wed Aug 23 18:15:29 GMT 2023","Wed Aug 23 18:16:03 GMT 2023","34044","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Wed Aug 23 18:14:49 GMT 2023","Wed Aug 23 18:15:29 GMT 2023","39946","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Aug 23 18:18:32 GMT 2023","Wed Aug 23 18:18:59 GMT 2023","27274","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Aug 23 18:14:14 GMT 2023","Wed Aug 23 18:14:49 GMT 2023","35372","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Aug 23 18:09:24 GMT 2023","Wed Aug 23 18:10:05 GMT 2023","41495","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Aug 23 18:13:34 GMT 2023","Wed Aug 23 18:14:12 GMT 2023","38058","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"failed","Wed Aug 23 18:18:59 GMT 2023","Wed Aug 23 18:19:37 GMT 2023","38012","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Aug 23 18:16:46 GMT 2023","Wed Aug 23 18:17:15 GMT 2023","29505","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Wed Aug 23 18:17:57 GMT 2023","Wed Aug 23 18:18:32 GMT 2023","34654","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Aug 23 18:10:05 GMT 2023","Wed Aug 23 18:10:42 GMT 2023","36908","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Aug 23 18:11:53 GMT 2023","Wed Aug 23 18:13:04 GMT 2023","71453","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
