"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 03 20:29:49 GMT 2023","Sun Sep 03 20:30:43 GMT 2023","54101","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Sun Sep 03 20:33:31 GMT 2023","Sun Sep 03 20:34:26 GMT 2023","55366","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sun Sep 03 20:30:45 GMT 2023","Sun Sep 03 20:31:11 GMT 2023","26095","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Sun Sep 03 20:34:26 GMT 2023","Sun Sep 03 20:34:57 GMT 2023","31065","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sun Sep 03 20:28:49 GMT 2023","Sun Sep 03 20:29:49 GMT 2023","60751","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Sun Sep 03 20:36:14 GMT 2023","Sun Sep 03 20:36:40 GMT 2023","26532","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sun Sep 03 20:28:15 GMT 2023","Sun Sep 03 20:28:46 GMT 2023","31372","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sun Sep 03 20:31:50 GMT 2023","Sun Sep 03 20:32:17 GMT 2023","27161","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Sun Sep 03 20:36:40 GMT 2023","Sun Sep 03 20:37:16 GMT 2023","36198","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sun Sep 03 20:26:33 GMT 2023","Sun Sep 03 20:27:36 GMT 2023","63662","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sun Sep 03 20:32:54 GMT 2023","Sun Sep 03 20:33:28 GMT 2023","33977","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sun Sep 03 20:35:40 GMT 2023","Sun Sep 03 20:36:14 GMT 2023","33560","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Sun Sep 03 20:32:17 GMT 2023","Sun Sep 03 20:32:54 GMT 2023","36960","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sun Sep 03 20:34:57 GMT 2023","Sun Sep 03 20:35:39 GMT 2023","41495","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sun Sep 03 20:31:11 GMT 2023","Sun Sep 03 20:31:49 GMT 2023","37539","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Sun Sep 03 20:27:37 GMT 2023","Sun Sep 03 20:28:15 GMT 2023","38441","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] cn, hk","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
