"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Sep 02 16:57:38 GMT 2023","Sat Sep 02 16:58:22 GMT 2023","43517","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Sat Sep 02 17:01:28 GMT 2023","Sat Sep 02 17:02:05 GMT 2023","37475","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Sat Sep 02 17:02:05 GMT 2023","Sat Sep 02 17:02:34 GMT 2023","28228","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Sat Sep 02 16:58:23 GMT 2023","Sat Sep 02 16:58:52 GMT 2023","28593","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Sep 02 16:56:01 GMT 2023","Sat Sep 02 16:56:38 GMT 2023","37749","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Sep 02 16:59:37 GMT 2023","Sat Sep 02 17:00:06 GMT 2023","28806","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Sat Sep 02 17:00:49 GMT 2023","Sat Sep 02 17:01:26 GMT 2023","36974","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"skipped","Sat Sep 02 17:03:58 GMT 2023","Sat Sep 02 17:04:26 GMT 2023","28435","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Sep 02 17:03:19 GMT 2023","Sat Sep 02 17:03:58 GMT 2023","38450","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Sep 02 16:55:10 GMT 2023","Sat Sep 02 16:56:00 GMT 2023","50214","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Sep 02 16:58:52 GMT 2023","Sat Sep 02 16:59:35 GMT 2023","43633","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Sep 02 16:56:38 GMT 2023","Sat Sep 02 16:57:07 GMT 2023","28979","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Sep 02 17:04:26 GMT 2023","Sat Sep 02 17:05:13 GMT 2023","46550","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Sep 02 16:57:09 GMT 2023","Sat Sep 02 16:57:38 GMT 2023","28862","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Sat Sep 02 17:02:34 GMT 2023","Sat Sep 02 17:03:18 GMT 2023","44339","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"skipped","Sat Sep 02 17:00:06 GMT 2023","Sat Sep 02 17:00:49 GMT 2023","43827","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] pl, pl","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
