"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 16 17:46:44 GMT 2023","Wed Aug 16 17:46:48 GMT 2023","4368","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","StartTradingUnAuth","TC_11-02-07_04 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Wed Aug 16 17:46:38 GMT 2023","Wed Aug 16 17:46:44 GMT 2023","5944","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Wed Aug 16 17:46:08 GMT 2023","Wed Aug 16 17:46:13 GMT 2023","5523","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Wed Aug 16 17:46:15 GMT 2023","Wed Aug 16 17:46:20 GMT 2023","4995","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Wed Aug 16 17:46:25 GMT 2023","Wed Aug 16 17:46:30 GMT 2023","4902","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Wed Aug 16 17:45:37 GMT 2023","Wed Aug 16 17:45:46 GMT 2023","9162","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Wed Aug 16 17:46:32 GMT 2023","Wed Aug 16 17:46:38 GMT 2023","5264","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Wed Aug 16 17:46:02 GMT 2023","Wed Aug 16 17:46:07 GMT 2023","5745","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Wed Aug 16 17:44:57 GMT 2023","Wed Aug 16 17:44:57 GMT 2023","0","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","startTradingUnReg","TC_11-02-07_06 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Wed Aug 16 17:45:46 GMT 2023","Wed Aug 16 17:45:58 GMT 2023","11269","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Wed Aug 16 17:46:20 GMT 2023","Wed Aug 16 17:46:25 GMT 2023","4954","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
