"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 20 17:36:18 GMT 2023","Sun Aug 20 17:36:58 GMT 2023","39554","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Aug 20 17:30:12 GMT 2023","Sun Aug 20 17:30:52 GMT 2023","40041","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Sun Aug 20 17:31:59 GMT 2023","Sun Aug 20 17:32:25 GMT 2023","25836","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Sun Aug 20 17:34:17 GMT 2023","Sun Aug 20 17:34:40 GMT 2023","23645","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Aug 20 17:32:25 GMT 2023","Sun Aug 20 17:33:06 GMT 2023","41028","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Sun Aug 20 17:28:02 GMT 2023","Sun Aug 20 17:28:50 GMT 2023","47712","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Aug 20 17:35:22 GMT 2023","Sun Aug 20 17:35:55 GMT 2023","32964","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Aug 20 17:35:55 GMT 2023","Sun Aug 20 17:36:18 GMT 2023","23858","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Sun Aug 20 17:33:06 GMT 2023","Sun Aug 20 17:33:39 GMT 2023","33378","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Sun Aug 20 17:31:18 GMT 2023","Sun Aug 20 17:31:58 GMT 2023","39752","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Sun Aug 20 17:29:23 GMT 2023","Sun Aug 20 17:29:46 GMT 2023","23462","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Aug 20 17:28:50 GMT 2023","Sun Aug 20 17:29:23 GMT 2023","32558","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Sun Aug 20 17:33:41 GMT 2023","Sun Aug 20 17:34:17 GMT 2023","35583","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Aug 20 17:30:53 GMT 2023","Sun Aug 20 17:31:18 GMT 2023","24300","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Sun Aug 20 17:34:40 GMT 2023","Sun Aug 20 17:35:20 GMT 2023","39721","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sun Aug 20 17:29:48 GMT 2023","Sun Aug 20 17:30:12 GMT 2023","23986","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] nl, Nederlands","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
