"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 19 17:40:53 GMT 2023","Sat Aug 19 17:41:27 GMT 2023","33729","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Sat Aug 19 17:35:51 GMT 2023","Sat Aug 19 17:36:25 GMT 2023","34350","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sat Aug 19 17:38:32 GMT 2023","Sat Aug 19 17:39:10 GMT 2023","38303","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Sat Aug 19 17:41:27 GMT 2023","Sat Aug 19 17:41:54 GMT 2023","26943","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Sat Aug 19 17:40:52 GMT 2023","Sat Aug 19 17:40:52 GMT 2023","0","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Sat Aug 19 17:39:12 GMT 2023","Sat Aug 19 17:39:39 GMT 2023","26906","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sat Aug 19 17:37:21 GMT 2023","Sat Aug 19 17:38:03 GMT 2023","41548","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Sat Aug 19 17:35:03 GMT 2023","Sat Aug 19 17:35:50 GMT 2023","47199","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sat Aug 19 17:36:54 GMT 2023","Sat Aug 19 17:37:21 GMT 2023","26968","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Sat Aug 19 17:36:25 GMT 2023","Sat Aug 19 17:36:52 GMT 2023","27326","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Sat Aug 19 17:40:17 GMT 2023","Sat Aug 19 17:40:50 GMT 2023","33104","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Sat Aug 19 17:38:05 GMT 2023","Sat Aug 19 17:38:32 GMT 2023","27025","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"failed","Sat Aug 19 17:39:39 GMT 2023","Sat Aug 19 17:40:17 GMT 2023","38440","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Sat Aug 19 17:41:54 GMT 2023","Sat Aug 19 17:42:32 GMT 2023","37820","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] it, Italy","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
