"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 25 17:39:47 GMT 2023","Sat Nov 25 17:39:47 GMT 2023","86","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Sat Nov 25 17:39:38 GMT 2023","Sat Nov 25 17:39:38 GMT 2023","87","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountAuth","TC_11-02-07_08 (Auth)","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"broken","Sat Nov 25 17:39:44 GMT 2023","Sat Nov 25 17:39:44 GMT 2023","101","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Nov 25 17:39:38 GMT 2023","Sat Nov 25 17:39:38 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnAuth","TC_11-02-07_08 (UnAuth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"skipped","Sat Nov 25 17:39:35 GMT 2023","Sat Nov 25 17:39:35 GMT 2023","0","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountAuth","TC_11-02-07_07 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"skipped","Sat Nov 25 17:39:38 GMT 2023","Sat Nov 25 17:39:38 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountAuth","TC_11-02-07_08 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"skipped","Sat Nov 25 17:39:40 GMT 2023","Sat Nov 25 17:39:40 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Sat Nov 25 17:39:40 GMT 2023","Sat Nov 25 17:39:40 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialUnAuth","TC_11-02-07_09 (UnAuth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
"skipped","Sat Nov 25 17:39:38 GMT 2023","Sat Nov 25 17:39:38 GMT 2023","0","","US_11_02_07.FreeDemoAccountTest","","US_11_02_07.FreeDemoAccountTest","freeDemoAccountUnAuth","TC_11-02-07_08 (UnAuth) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [Free demo account]"
"broken","Sat Nov 25 17:39:43 GMT 2023","Sat Nov 25 17:39:43 GMT 2023","118","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] it, gb","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"skipped","Sat Nov 25 17:39:42 GMT 2023","Sat Nov 25 17:39:42 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeAuth","TC_11-02-07_10 (Auth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [FPractice for free]"
"broken","Sat Nov 25 17:39:34 GMT 2023","Sat Nov 25 17:39:34 GMT 2023","117","","US_11_02_07.CreateAccountTest","","US_11_02_07.CreateAccountTest","createAccountUnReg","TC_11-02-07_07 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Create account]"
"broken","Sat Nov 25 17:39:37 GMT 2023","Sat Nov 25 17:39:37 GMT 2023","101","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Nov 25 17:39:42 GMT 2023","Sat Nov 25 17:39:42 GMT 2023","0","","US_11_02_07.PracticeForFreeTest","","US_11_02_07.PracticeForFreeTest","practiceForFreeUnReg","TC_11-02-07_10 (UnReg) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Practice for free]"
"broken","Sat Nov 25 17:39:37 GMT 2023","Sat Nov 25 17:39:37 GMT 2023","100","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [3] it, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"skipped","Sat Nov 25 17:39:40 GMT 2023","Sat Nov 25 17:39:40 GMT 2023","0","","US_11_02_07.FreeTrialTest","","US_11_02_07.FreeTrialTest","freeTrialAuth","TC_11-02-07_09 (Auth) [2] it, ae","Check: Education > Menu Item [ETF trading] > Test button [Free Trial]"
