"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 21 16:18:06 GMT 2023","Mon Aug 21 16:18:48 GMT 2023","41232","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"passed","Mon Aug 21 16:15:44 GMT 2023","Mon Aug 21 16:16:51 GMT 2023","66864","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Aug 21 16:19:24 GMT 2023","Mon Aug 21 16:19:50 GMT 2023","26774","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Aug 21 16:13:00 GMT 2023","Mon Aug 21 16:13:40 GMT 2023","39527","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Mon Aug 21 16:10:50 GMT 2023","Mon Aug 21 16:11:21 GMT 2023","30148","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 21 16:13:43 GMT 2023","Mon Aug 21 16:14:23 GMT 2023","40119","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Mon Aug 21 16:19:50 GMT 2023","Mon Aug 21 16:20:28 GMT 2023","37885","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Aug 21 16:18:49 GMT 2023","Mon Aug 21 16:19:24 GMT 2023","34466","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Mon Aug 21 16:11:51 GMT 2023","Mon Aug 21 16:12:30 GMT 2023","39732","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"passed","Mon Aug 21 16:11:23 GMT 2023","Mon Aug 21 16:11:50 GMT 2023","27899","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Mon Aug 21 16:14:23 GMT 2023","Mon Aug 21 16:15:44 GMT 2023","80906","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Aug 21 16:12:32 GMT 2023","Mon Aug 21 16:13:00 GMT 2023","27678","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Mon Aug 21 16:09:26 GMT 2023","Mon Aug 21 16:10:15 GMT 2023","49275","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 21 16:10:16 GMT 2023","Mon Aug 21 16:10:50 GMT 2023","34836","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 21 16:17:36 GMT 2023","Mon Aug 21 16:18:06 GMT 2023","30720","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"failed","Mon Aug 21 16:16:53 GMT 2023","Mon Aug 21 16:17:36 GMT 2023","42581","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] es, Spain","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
