"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 28 17:20:43 GMT 2023","Mon Aug 28 17:20:46 GMT 2023","3292","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Mon Aug 28 17:17:47 GMT 2023","Mon Aug 28 17:18:44 GMT 2023","57569","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 17:17:02 GMT 2023","Mon Aug 28 17:17:06 GMT 2023","3678","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Mon Aug 28 17:20:47 GMT 2023","Mon Aug 28 17:20:49 GMT 2023","2660","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 17:16:52 GMT 2023","Mon Aug 28 17:16:56 GMT 2023","4194","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Mon Aug 28 17:17:20 GMT 2023","Mon Aug 28 17:17:47 GMT 2023","26634","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Mon Aug 28 17:17:06 GMT 2023","Mon Aug 28 17:17:10 GMT 2023","3533","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Mon Aug 28 17:17:15 GMT 2023","Mon Aug 28 17:17:18 GMT 2023","3062","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Mon Aug 28 17:20:38 GMT 2023","Mon Aug 28 17:20:43 GMT 2023","4763","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Mon Aug 28 17:17:12 GMT 2023","Mon Aug 28 17:17:15 GMT 2023","3400","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Mon Aug 28 17:19:44 GMT 2023","Mon Aug 28 17:20:05 GMT 2023","21099","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Mon Aug 28 17:19:26 GMT 2023","Mon Aug 28 17:19:44 GMT 2023","17758","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Mon Aug 28 17:16:57 GMT 2023","Mon Aug 28 17:17:00 GMT 2023","3009","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 17:18:46 GMT 2023","Mon Aug 28 17:19:00 GMT 2023","14613","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Mon Aug 28 17:16:00 GMT 2023","Mon Aug 28 17:16:52 GMT 2023","51347","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Mon Aug 28 17:20:06 GMT 2023","Mon Aug 28 17:20:24 GMT 2023","18319","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] de, de","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
