"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 22 16:00:24 GMT 2023","Tue Aug 22 16:00:32 GMT 2023","8538","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Tue Aug 22 16:01:36 GMT 2023","Tue Aug 22 16:01:43 GMT 2023","6928","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnAuth","TC_11-02-07_05 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Tue Aug 22 16:01:29 GMT 2023","Tue Aug 22 16:01:36 GMT 2023","7112","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeUnReg","TC_11-02-07_05 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Tue Aug 22 16:01:22 GMT 2023","Tue Aug 22 16:01:29 GMT 2023","7056","","US_11_02_07.TradeOnWidgetTest","","US_11_02_07.TradeOnWidgetTest","tradeAuth","TC_11-02-07_05 (Auth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Trade] on Widget 'Most Traded'"
"broken","Tue Aug 22 15:59:53 GMT 2023","Tue Aug 22 16:00:06 GMT 2023","12936","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnAuth","TC_11-02-07_06 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Tue Aug 22 16:01:13 GMT 2023","Tue Aug 22 16:01:20 GMT 2023","6919","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Tue Aug 22 16:00:32 GMT 2023","Tue Aug 22 16:00:40 GMT 2023","7669","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"broken","Tue Aug 22 16:00:50 GMT 2023","Tue Aug 22 16:00:57 GMT 2023","7704","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Tue Aug 22 16:01:06 GMT 2023","Tue Aug 22 16:01:13 GMT 2023","7028","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Tue Aug 22 16:00:07 GMT 2023","Tue Aug 22 16:00:15 GMT 2023","8242","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountAuth","TC_11-02-07_06 (Auth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Tue Aug 22 16:00:59 GMT 2023","Tue Aug 22 16:01:06 GMT 2023","7031","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"broken","Tue Aug 22 16:00:15 GMT 2023","Tue Aug 22 16:00:22 GMT 2023","6872","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","createVerifyYourAccountUnReg","TC_11-02-07_06 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"broken","Tue Aug 22 16:00:42 GMT 2023","Tue Aug 22 16:00:49 GMT 2023","7156","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"broken","Tue Aug 22 16:01:52 GMT 2023","Tue Aug 22 16:01:59 GMT 2023","7051","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Tue Aug 22 16:01:59 GMT 2023","Tue Aug 22 16:02:06 GMT 2023","6915","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnAuth","TC_11-02-07_04 (UnAuth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Tue Aug 22 16:01:45 GMT 2023","Tue Aug 22 16:01:52 GMT 2023","7062","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] fr, France","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
