"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 16 16:46:54 GMT 2023","Wed Aug 16 16:47:37 GMT 2023","43129","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"skipped","Wed Aug 16 16:40:46 GMT 2023","Wed Aug 16 16:40:46 GMT 2023","0","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","startTradingUnReg","TC_11-02-07_06 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Wed Aug 16 16:44:02 GMT 2023","Wed Aug 16 16:45:04 GMT 2023","61599","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"failed","Wed Aug 16 16:46:18 GMT 2023","Wed Aug 16 16:46:52 GMT 2023","33525","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Aug 16 16:43:14 GMT 2023","Wed Aug 16 16:44:02 GMT 2023","47441","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Wed Aug 16 16:47:37 GMT 2023","Wed Aug 16 16:48:05 GMT 2023","27870","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Wed Aug 16 16:45:05 GMT 2023","Wed Aug 16 16:45:34 GMT 2023","28829","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Aug 16 16:41:49 GMT 2023","Wed Aug 16 16:42:53 GMT 2023","63395","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"failed","Wed Aug 16 16:48:05 GMT 2023","Wed Aug 16 16:48:47 GMT 2023","41630","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","StartTradingUnAuth","TC_11-02-07_04 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Wed Aug 16 16:45:34 GMT 2023","Wed Aug 16 16:46:18 GMT 2023","43841","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Wed Aug 16 16:41:13 GMT 2023","Wed Aug 16 16:41:49 GMT 2023","36799","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] de, Germany","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
